def:C0-basic	appendixG.tex	662	\hyperref[def:C0-basic]{$C^0$ basic}
def:C0-basic	appendixG.tex	738	\hyperref[def:C0-basic]{$C^0$ basic}
def:C0-basic	appendixG.tex	743	\hyperref[def:C0-basic]{$C^0$ basic}
def:C0-basic	appendixG.tex	867	\hyperref[def:C0-basic]{$C^0$ basic}
def:Cart-coCart	appendixG.tex	3227	\hyperref[def:Cart-coCart]{\textsf{\textbf{(coCart-2)}
def:Cart-coCart	appendixG.tex	3626	\hyperref[def:Cart-coCart]{coCartesianファイブレーション}
def:Cart-coCart	appendixG.tex	3638	\hyperref[def:Cart-coCart]{coCartesianファイブレーション}
def:Cart-coCart	appendixG.tex	4097	\hyperref[def:Cart-coCart]{$p$-coCartesian lift}
def:Cart-coCart	appendixG.tex	4150	\hyperref[def:Cart-coCart]{$p$-coCartesian lift}
def:cat-of-operators	appendixG.tex	3862	\hyperref[def:cat-of-operators]{category of operators}
def:core	appendixG.tex	3601	\hyperref[def:core]{芯}
def:core	appendixG.tex	3669	\hyperref[def:core]{芯}
def:covering-dim	appendixG.tex	225	\hyperref[def:covering-dim]{次元}
def:covering-dim	appendixG.tex	246	\hyperref[def:covering-dim]{次元}
def:covering-dim	appendixG.tex	455	\hyperref[def:covering-dim]{被覆次元}
def:covering-dim	appendixG.tex	619	\hyperref[def:covering-dim]{被覆次元}
def:covering-dim	appendixG.tex	651	\hyperref[def:covering-dim]{被覆次元}
def:delooping-groupoid	appendixG.tex	2699	\hyperref[def:delooping-groupoid]{群のdelooping groupoid}
def:diagram	appendixG.tex	1552	\hyperref[def:diagram]{$(1,\, 1)$-圏の場合}
def:dim-depth	appendixG.tex	2332	\hyperref[def:dim-depth]{深さ}
def:dim-depth	appendixG.tex	2375	\hyperref[def:dim-depth]{局所的深さ}
def:dim-depth	appendixG.tex	2432	\hyperref[def:dim-depth]{局所的次元}
def:dim-depth	appendixG.tex	2462	\hyperref[def:dim-depth]{局所的深さ}
def:dim-depth	appendixG.tex	2556	\hyperref[def:dim-depth]{深さの定義}
def:dim-depth	appendixG.tex	455	\hyperref[def:dim-depth]{深さ}
def:dim-depth	appendixG.tex	685	\hyperref[def:dim-depth]{深さ}
def:dim-depth	appendixG.tex	744	\hyperref[def:dim-depth]{depthの定義}
def:dim-depth	appendixG.tex	868	\hyperref[def:dim-depth]{$\depth (Y)$}
def:dim-depth	appendixG.tex	958	\hyperref[def:dim-depth]{$\depth (E)$}
def:enriched	appendixG.tex	1043	\hyperref[def:enriched]{$\Kan$-豊穣圏}
def:enriched	appendixG.tex	2699	\hyperref[def:enriched]{Hom対象}
def:enriched	appendixG.tex	3000	\hyperref[def:enriched]{豊穣圏}
def:enriched	appendixG.tex	4015	\hyperref[def:enriched]{Hom対象}
def:eq-coeq	appendixG.tex	161	\hyperref[def:eq-coeq]{コイコライザ}
def:equiv-infty	appendixG.tex	1669	\hyperref[def:equiv-infty]{$(\infty,\, 1)$-圏同値}
def:equiv-infty	appendixG.tex	1690	\hyperref[def:equiv-infty]{$(\infty,\, 1)$-圏同値}
def:equiv-infty	appendixG.tex	1698	\hyperref[def:equiv-infty]{$(\infty,\, 1)$-圏同値}
def:equiv-infty	appendixG.tex	1716	\hyperref[def:equiv-infty]{$(\infty,\, 1)$-圏同値}
def:equiv-infty	appendixG.tex	2897	\hyperref[def:equiv-infty]{$(\infty,\, 1)$-圏同値}
def:equiv-infty	appendixG.tex	2970	\hyperref[def:equiv-infty]{$(\infty,\, 1)$-圏同値}
def:equiv-infty	appendixG.tex	3387	\hyperref[def:equiv-infty]{$(\infty,\, 1)$-圏同値}
def:equiv-infty	appendixG.tex	4117	\hyperref[def:equiv-infty]{$(\infty,\, 1)$-圏同値}
def:equiv-infty	appendixG.tex	4133	\hyperref[def:equiv-infty]{$(\infty,\, 1)$-圏同値}
def:faithful	appendixG.tex	428	\hyperref[def:faithful]{充満部分圏}
def:FF-ES	appendixG.tex	3548	\hyperref[def:FF-ES]{忠実充満かつ本質的全射}
def:FF-ES-infty	appendixG.tex	3549	\hyperref[def:FF-ES-infty]{忠実充満}
def:FF-ES-infty	appendixG.tex	3551	\hyperref[def:FF-ES-infty]{本質的全射}
def:Fin	appendixG.tex	3054	\hyperref[def:Fin]{圏 $\FIN_*$}
def:Fin	appendixG.tex	3055	\hyperref[def:Fin]{圏 $\FIN_*$}
def:fullsub-infty	appendixG.tex	1155	\hyperref[def:fullsub-infty]{部分Kan複体}
def:fullsub-infty	appendixG.tex	1618	\hyperref[def:fullsub-infty]{充満部分 $(\infty,\, 1)$-圏}
def:fullsub-infty	appendixG.tex	2275	\hyperref[def:fullsub-infty]{部分Kan複体}
def:fullsub-infty	appendixG.tex	2892	\hyperref[def:fullsub-infty]{部分 $(\infty,\, 1)$-圏}
